initial,algorithm,heuristic,bound,final,score,explored,time
134234245675951768892678391345127691178356852926489374312129123564384567798657849,hill_climbing,,,134234245672951768895678391345127681178356952926489374412128123568394567793657849,-14,464,0.9066020000000208
125123812374456367689978594124123152395456346678789798156238213739645467482791895,hill_climbing,,,127123812354456367689978594324183192915456346678729758156238231739645467842791895,-17,524,1.0040970000000016
127134412345589635689627789126125139534734564789698278123194152567523734894678689,hill_climbing,,,127134412345589635689267789126825134534734569789691278423159172567423534891678689,-16,556,1.0582039999999893
124253123356467456789189789134125812567384345892679796312521341546673689798849725,hill_climbing,,,124293123356467456789185789134128612967534345825679798812351349546672681793849725,-13,1410,2.6417860000000246
123341142457256376986789589273193246845452173619678895192125132345647456687389789,hill_climbing,,,129341162457256374386789589273193246845452713619678895182125132345637456697489789,-13,436,0.8357689999999707
123234128457156456689879793419456231236732845758891967234145132156763465978829789,hill_climbing,,,123234128457156356689879794519456231236712845748893967234145135956768462178329789,-11,632,1.2060539999999946
124182127356394345789576968142354192563126345879789786751132356234457274689869819,hill_climbing,,,142162125356394347789578968147354192563216345829789786571136356234457274689829819,-19,416,0.7959930000000099
123284213456613569789795784751123128623457365849689479193263324245457617678891859,hill_climbing,,,123284913458631562769795784571123128623457365849689479193263124245457637678891859,-14,308,0.5956279999999765
128725145934341678675689923123123613576456245894789789123125312467647475589389689,hill_climbing,,,128527145934341678675689932123123613579856245846749789513125312467637495289489687,-14,498,0.9730789999999843
123783124485612358679459796345132123126546456789789798123123812759465453684789967,hill_climbing,,,123378124485612358679459796345124123216536456789789798124123812957465453683789967,-20,796,1.5130350000000021
123234124954158356678679789524123182637457493819689567812341512465576347379892968,hill_climbing,,,123234124954158356678679789524123184617467293839589567612347912485516347379892658,-17,596,1.1234800000000291
124231914567845735389679682415237123283456456796189789128125219345694534679378687,hill_climbing,,,124235917567841435389679682415237123283456456796189789128145279345692534679378681,-10,222,0.4511550000000284
235124162746569435189378789138123523529456467674789819123493128456571493789286567,hill_climbing,,,235124142746569635189378789138123523592456467674789819123693128456571493789284567,-16,184,0.3675059999999917
134127123678843459952569678163172123794345684825689957123352123456748456978169879,hill_climbing,,,134127193678843452952569678163172123795345684284689957123354123456718456978269879,-17,262,0.5315710000000422
182123124354574596967689378132145723456267145897839869243135613517786425869492879,hill_climbing,,,182123124354574596967689378132145723456967145897832869243135673517786425869294819,-16,740,1.4122259999999756
142126213835347546679859789123147123564895567798623894134123718567584452289679639,hill_climbing,,,412125913835347246679869785123147123564892567798356894134423718567581452289679639,-9,1008,1.9106760000000236
243245138519367245678189769124194123563352847789678569138123153456748728279569694,hill_climbing,,,243245168591367245678189739124196123563352847789478569132123156456748728879569394,-13,932,1.765244999999993
612456183345718246789329795951123126234456357678789894127128263345365457689497891,hill_climbing,,,612456183345718246789239795971123126234456357658789894127125263345398457689467891,-14,244,0.48666800000000876
312237213456164846789598795291234245345657167678819389871126123435384594629579786,hill_climbing,,,412231253356794846789568791291234245345657167678819389871126123425384694639579785,-12,614,1.16798
871142123345735456629698789156273245234456163789819879123231128496457435785869679,hill_climbing,,,871142123345735456629698789156273245234456361789819879123231128496457435785869679,-15,116,0.22413399999999228
234719231157432458896568679374123123951456475268789896143234213267856456589179789,hill_climbing,,,234917238657432451891568679374123163952456478168789592145234213267851456389679789,-9,450,0.8880110000000059
391123123256467487748895569123236124478457536569189798152134742634687135789259689,hill_climbing,,,391123123256467487748895569123236128478457536569189794152134742634682935789579681,-15,499,0.9548519999999598
234123162567458357981967894125243348637578671849619925145172213678356456329489789,hill_climbing,,,834123152567458367912967894125243348637578671849619925143172213678356456259489789,-14,861,1.6285069999999564
218123312345579485679846967234123512571458367689679489512162145346974236789358879,hill_climbing,,,218123912345576485679849367234123512571485367689679489912162145345934276786758839,-14,504,0.9656980000000317
137264143456571572892893896276123193348467245519985678123812142564379536789456897,hill_climbing,,,137264143456571572892893896276123193348467245519985678123712142564389536789456897,-17,190,0.3596960000000422
152234132436567456789918789134142712567753345892896689123423351485571674679689892,hill_climbing,,,152238132436567456789914789134152712567746345892893689123473351495521674678689892,-18,806,1.5176950000000033
132142139456359426789678875126128236374345179589679548512137412346925356978684789,hill_climbing,,,132162138456359426789478975127128236364345879589679541912137412346295356578684789,-9,478,0.941693999999984
342234531516567276897189894123127134456345675789869892264129123135345456789678789,hill_climbing,,,341234351576867246892519897128127134456435672739869895264129123915345456783678789,-14,2058,3.84991500000001
234135123695462645781798879123274123456569456789813798134123234572456567689897891,hill_climbing,,,234135723965462615781798849123274193456569456789813728157123234342456567689897891,-17,1789,3.324961999999971
123293234457451876689768159421312923385456451967789678123134213458752456796698789,hill_climbing,,,123293234457451876689768519841312923395456451267789678123134713456852456798697289,-14,300,0.6078860000000077
123123123496456456785789789256162345178743267934589819123132952457467136896859784,hill_climbing,,,125123123496456456783798789256172345178346267934589819123138592457467136896259784,-18,330,0.6328159999999912
512312124346564376789789895124235251536647478987819936136132129578459834942678567,hill_climbing,,,512314127346562346789789895124235261536617478987849953136192128578458934924673567,-18,797,1.602013999999997
124413153567526469893789287241123123356846465789957879132213234564456596789897178,hill_climbing,,,124613153567524469893789782241123123356946485789857679132713234564456596789892871,-18,286,0.5454379999999901
283125729456634145719978683192124134534385578678679692245234142361896357789157869,hill_climbing,,,283125921456693745719478683152124134934385578678679296245234162361897357789516849,-11,456,0.894030999999984
249123812567485743183679569618123123452567564937849789123832312465415645789796789,hill_climbing,,,249123812567485347381679569918123123452567564637849789123836412465415638789792759,-9,317,0.644299999999987
123813129945245376867679584571123123492458456368967789145123134627456568893798792,hill_climbing,,,123318129945245376867679584571183123492452456368967789142523134637496568895718297,-17,480,0.9290740000000142
254123382671475956893689147182651214345982567679347839235345123418678745796219689,hill_climbing,,,254173982671425356893689417182561294345892567679347831265345123318678745497219689,-5,4012,7.42952600000001
123192246458834317679567958243185172567246536891379849129123123457564567638879498,hill_climbing,,,123182246458934357769567981243158172567246536891379849125123123479564567638879498,-15,944,1.77183500000001
192123231345489564768567789234123312675456845891789679412124123356536457897798896,hill_climbing,,,162193234945482561738567789234123318671456245895789679412124123356538467897796895,-17,590,1.1273089999999684
231234318567568425489791679126214134435356952789789867214315123567782485893649697,hill_climbing,,,239234418567561325481798679126214134435356952789789867214315123567782485893649697,-21,148,0.283491999999967
123146712456728345789593689812213651745496238369785479213123312567984546849567789,hill_climbing,,,123146217456738345789592689812293651745416238369785479263123512517984346849567789,-17,508,0.9609929999999736
612152347354367286789849951124123572569467346738895819163125125547874367289639489,hill_climbing,,,612152347354367281789849956124123572569467346738895819163125125547478367289639489,-13,241,0.46385100000003376
123231178459568245678497693421134512356657743789892689314123192567879345892456786,hill_climbing,,,123235178459768245678491693431134512256657473789892689314123192567879345892456786,-17,309,0.6059139999999843
123812351647356946895749782356124312784653459912789687912234172364567456578819893,hill_climbing,,,123812351467356946895749782356124812782635459941789637612234172394567456578819893,-18,498,0.9423939999999789
124123234956567687738894915425124231617735456893689789127123192345458643698796578,hill_climbing,,,124123234956547687738896915425124231617375456893689789129126142345458693678793578,-12,310,0.6174359999999979
123326123456457854789189679245192163671345457893678892612712123437345546985689789,hill_climbing,,,123326123456457845789189679245192163671346457893578892512712123487345596936689784,-18,340,0.6558759999999779
524123123617456456839789789123413312456568845798279769124245231356673576789819894,hill_climbing,,,524193123617452456839786789123713368486528945795469712148245236356671574729839891,-7,1591,3.0348260000000096
123123813456567245789849796812234124453178567679965893314124235258568196967379478,hill_climbing,,,123123713456567842789849695812234124435678567679915893374124235258568916961379478,-11,1467,2.9232220000000098
245213134681457569379896278123123194465675856789894732293612127546345346718798589,hill_climbing,,,275213134681457569349896278123123194465674856789895723253912167946345342718768589,-11,563,1.0839280000000144
125234145346567627879981839213123891457485327689697456123195135457236684869478279,hill_climbing,,,125234145346597627879681839613123971457485328289697456123149735457236684869578219,-11,484,0.9398259999999823
231123651567456237849789489142241234563356978789789165162213812435457394879689567,hill_climbing,,,234123651567456273819789489143218234562356978789749165172613892635457314849289567,-9,1328,2.527979999999957
123823123567641456849579789245931123617245546938786897132145516645362423789798978,hill_climbing,,,423623123567841456819579789245931123687245546931786897132145915645368423789792678,-14,699,1.3284329999999613
236184129541735345789269678132917123457243457689658689234123916596845245178679378,hill_climbing,,,236184129541735345789269678132917123457243457689658689234123916596845243178679578,-17,390,0.7284280000000081
234148164675295235189367789123182247567354563489679819129124374346853562578796189,hill_climbing,,,234148146671295235589367789123152247567384563489679819125124374346853562978796189,-15,557,1.136767999999961
134325182728467356596891479712134123683528456459679879124243128567156346839789795,hill_climbing,,,134325182728467356596891479712134123683528456459679879124243128567156346839789795,-16,72,0.13799699999998438
712123263364465571589798894612253821573417456894689793235132213617564457489789698,hill_climbing,,,712123263364465571589798894412253381578417456396689792235142213647563459189789678,-15,860,1.649821999999972
123123294457456751869798368132123132456456645789987978235712183861346429749958567,hill_climbing,,,123123294457456751869798368132123152456456943789987678235712183861345429749968567,-19,808,1.5929550000000177
124251845356934769789678213123124163845356452679789798136415123425236567789789894,hill_climbing,,,124291845356534769789678231123124183847356452659789796132415123485236567769789894,-11,410,0.8139850000000024
123345142845672735679819689347614123168527456529893987127418351345235672689796489,hill_climbing,,,123345142845671735679829689347614128218537456569892937127418354345235671689796289,-12,654,1.3275879999999916
182123259345456364679789817123142123495786457678395869472134236136952457589678189,hill_climbing,,,182123259345456761679789834123142123495786457678395869712134236436952457589678189,-18,1628,3.1349870000000237
712245123456638874389917956345132123678489467219567895128961312364234456957875789,hill_climbing,,,712245123456638974839917856345139123678482467219567895124791312368234456957856789,-13,1260,2.4210089999999695
152123274386456359794897681618913123293724456457568789123145465457672378869839219,hill_climbing,,,142123297386456351795897684618913123293274456457568789123145462457672378869839519,-8,514,1.0103600000000483
123621156485345743679789892345124123627596457189783689231145123675367948894928756,hill_climbing,,,123621156485345732679789894345124123617596487289783695234145123675267948891938756,-13,687,1.3524120000000153
135914124268356356479278789147124125235635347689789689712129241394435356568678879,hill_climbing,,,135912124768356356429478789187124125235653347649789689912129461374835352568674879,-20,647,1.2913770000000113
192312134354459527678678689128921136345346284679785579123314125846526946795789873,hill_climbing,,,152912134394453527678678689128529134345346268679781579123354125846126496795789873,-14,706,1.3821479999999724
123128271647345345589679689192145612347682835685739749124237312536456459789189678,hill_climbing,,,123168271657345345489279689192145812347682435685739769124237312536456954789189678,-16,292,0.5842670000000112
123245812457371369689869457134123245567495631892678789123219134496374256758568789,hill_climbing,,,173245612452176398689839457134123245567459671892678389125297134496314256738568789,-14,545,1.052344000000005
123341712459256345678789968198235145245168637673497829281156143346324625795789789,hill_climbing,,,123341912459256347678789568198235145245168637673497829821153164346624325795789789,-17,497,0.9853299999999763
148123152567765734923894896123123412496645653785789789132213123856467456794859789,hill_climbing,,,148123156567564732932897894123123512496645643785789789182253123356467456794819789,-19,575,1.1921839999999975
125132367678964124439578589517124142234563358689789967213134185456267234798598679,hill_climbing,,,825192316671634724349578589517124192234563358689789467913134185456267234728895679,-11,930,1.8158450000000244
198263132263458456457791798435129123678345456912678789127132123345674457689589869,hill_climbing,,,168213932293458456457796718435129123678345456912678789127432123345671457689589869,-17,370,0.7103010000000154
293136241417478657568592389134234127586561563927789489123658123457123546869479789,hill_climbing,,,273136241491578657568492389134234125586561763927789489623856143457123526819479789,-17,436,0.8867740000000026
126712135453394486789568792231123126854457347679689589512149213346532495879678678,hill_climbing,,,126712135453394826789568794235123126814457347679689589712149263346532415859678978,-15,443,0.948522999999966
129235812345617345678489697281126134374345576569789289192781253635239416748456789,hill_climbing,,,129235817345617345678489692271126134384345576569789289192871253435239416768456789,-13,192,0.4084150000000477
512123392734467145689859786126712256374435781589689943912817512453234346678695789,hill_climbing,,,712123369835467145649859782127412256364735781589689934912817512453234346678695789,-11,255,0.5626990000000092
162123129453895435789467678123145231467236564895897879193123312456456465728798789,hill_climbing,,,132123124456985935789467678123145236467236518895897479193123357456456462728798189,-14,395,0.8065349999999967
245135123371682647869974895482123245356456167179789389126152182345349537789678469,hill_climbing,,,247135123631682547859947896482123245356456167179789389126152184345349637789678259,-15,1006,2.0701500000000124
234518234567236167819479859128127124734345568659689973125152164349367857678849239,hill_climbing,,,234918234567236567819475819126157124734342568859689973125153184349267657678849329,-15,672,1.354547000000025
134412571568935243279678689237123231415495468698678795425324912678561354931789678,hill_climbing,,,134412571568935243279678689237123235415495468698678791325524912678361354941789678,-13,466,0.9459499999999821
123713123456495457789268689524213134396456675718789289123124723456956456789738819,hill_climbing,,,123713123456495467789268589524213134396456675718789289123124723458936456679758819,-14,232,0.4919060000000286
123231579456485234789769618512123234436564185789789679134512123865469457729738689,hill_climbing,,,126231795453475234789869618512123236436564185789789479134512123865469457729738689,-18,308,0.6160179999999968
134192267256476381789853459132512143546384267789679895314137123657452456892689789,hill_climbing,,,134192276256475318789863459132512143546384267789679895324137123657254456891689789,-14,242,0.4974799999999959
923234213567571456814896978123134125568956364947827789293234134145586576678179829,hill_climbing,,,923234813567571456814869927123134125568956364947827789392234134145186572678579869,-22,605,1.3120079999999916
524123132687574456193689789123915142458324359679678687315123172472578346689496859,hill_climbing,,,524123132687574456391689789123315192458924357679678684345123172712578346689496859,-14,505,1.082033000000024
314123243259478567678596819124142158536356246879789379413861123526247456789539789,hill_climbing,,,394123213251478567678695849124152138576346245839789679413861123526247456789539789,-10,228,0.4776099999999701
146123258578456134392789679237146125415578436689293879523317126146245457879689893,hill_climbing,,,146123285578456134392789679237146821415578436689293579523317129146245457879689863,-16,495,0.9725750000000062
912253231348468475567179869162914124384532567795687389124134712356675368789829594,hill_climbing,,,912253236348468471567719859172314124384592567695687389124134512356679368789825794,-17,883,1.7895129999999995
461123243357457867289689519123234921456159356789678478123812234564456567978793189,hill_climbing,,,465123213317457867289689459123934721456258356789671948123812234964456567578793189,-11,1674,3.3606120000000033
123213124854459567679678893164123591578465263932789478123134128476567634895829759,hill_climbing,,,125913324384452567679678891164123951578465263932789478123234126756567834894819759,-16,436,0.894629000000009
123813213457924567689576489123345124546619356789782789632123712418456456759789839,hill_climbing,,,123817413457924567689536289123345924546691356789782781235823712418456456769719839,-11,816,1.7057979999999588
123124812465356354897789679142346213386152456579789879214123459357945612869678738,hill_climbing,,,123124812467356354895789679142346713386251456579789829234123457657895631819674298,-12,1078,2.209822000000031
123213145496456263578789798523137162461425345897968789125237134473451567689689289,hill_climbing,,,123213154496456268578789793823137162467925345591648789125237134437451567689689289,-17,1532,3.023496000000023
123183132456246456789795789142243134835617579967589286213345263467781845598629197,hill_climbing,,,123153137456846456789792289142245134835617579967389682213345263467781845598269791,-17,632,1.2628139999999917
136923312945456476728178589234341134516578627879629895135216912467384543892579678,hill_climbing,,,136923712945456436728178589234361134516578627879249895135286912467314543892579678,-12,683,1.4450929999999858
123143124486956567795782839412134138375589462689267957123231126458457347679689589,hill_climbing,,,123143124486956567795782839712134138345589462689267957123235126458417347679689589,-17,253,0.5212369999999851
123136297486429134579578568123234324854156156679978789126123913435456457897798862,hill_climbing,,,123164297486329134579578568123234342458956156679178789126123923735456457894798861,-23,694,1.3975639999999885
324153761567946253189278489128172613634384457579569829123124812456365356789789479,hill_climbing,,,324153761567946293189278485125182613638374457479569829123164842456325356789789179,-16,630,1.2544920000000275
234192123756348456891567798123125134456476578798389962124923125567465639839718478,hill_climbing,,,234612193756348256891597748129125634456376578738489912324923126567461539819758478,-13,1065,2.2122699999999895
134123132576456745928789689184132341523495562679687789162781123435356546789942978,hill_climbing,,,134123172576456345298789689154132342823495561679687789162871123435356946789942578,-18,274,0.5633379999999875
234234136561567472789189859341172192256384345879569678615143239237627461849985578,hill_climbing,,,234231136561567472789489859371182192256374345849569678715143239238697461649285578,-16,884,1.8899239999999509
123192324456345156789678879412138124358426539679759678126815342345234567789679819,hill_climbing,,,123192384456345156789678279412538124358426593679719678126815342845234567739679819,-12,583,1.1646180000000186
412123345356495267789678819294173124356426758781589396312245128567673534849189697,hill_climbing,,,412123345356495267789678819294153124156462738783789596371245128562671934849389657,-7,1148,2.267784000000006
134513234756627568892498971143124152526568734789739689129124245834367679567859138,hill_climbing,,,134913234256647578897258961143124152526568734789379689129124345834567679567839128,-12,450,0.9033200000000079
123134194456657672897289853345162321712345456896879798321512142465643356789789789,hill_climbing,,,123134594456657672897289813345172328716345456892869791231512142465493356789786789,-13,492,1.0168900000000463
346236123782154457519789689128293321346647456957581879245134918678567342931829567,hill_climbing,,,346236123782154457519789689129263271346947456857581839245134918678567342931829567,-17,1017,1.9811429999999746
345123263617456459892879781123142534645356617789789892832192142546347536179568789,hill_climbing,,,345123963617456425892879781123132534645956617789784892832192142516347536479568789,-15,935,1.9231209999999805
152234138367516452894789679291237312635456475478891689125912126783584345496673789,hill_climbing,,,152234138367516452894789679561237312239456475478891689125912126783548345496673789,-13,548,1.145114000000035
152812123467349468839567597213132126759457453684896789271156312345278485689439769,hill_climbing,,,152812123467349468839567597293136124751457653684892789273156812415378465689249739,-16,591,1.2141869999999813
124189152567263384389457679253123418478456356619897792135123234467495675289768891,hill_climbing,,,124186152567239384389457679213723418478456356659891792145123234267475165389968897,-14,433,0.929095000000018
149123182635465475728789639916127234234634567857589891134721126256834345789569789,hill_climbing,,,149123182635465475728789639916127234234634567857589891134321126256874345789569789,-17,106,0.21338600000001406
125281256346345179789679843192156234345349561678278789812134123354856576679729894,hill_climbing,,,127281256346345179589679843192156234345293561678478789812134123354856576679729894,-11,397,0.8635830000000055
137263124456841537829579689612134421453275367789689859124298142567346359389517786,hill_climbing,,,731263124456841537829579689612134451459725367783689829124296142567348359389517786,-13,420,0.8570839999999862
263812312457436678819579594234238153156456627789179489712143923456678457839592618,hill_climbing,,,263812512457634678819579394234281153156456647789379289712143923456678451839295678,-12,584,1.1616399999999771
132234128567815345894697679234124134758956627916738859149243231235156745678789689,hill_climbing,,,134234128567815345892697679234124134758956627916738859149241235235356741678789689,-15,358,0.7203269999999975
816234123324561456579798798213593612456214345789678879235129162647456348891783579,hill_climbing,,,718234193324568456569791728213543612456912345789678879235129162647456348891783579,-13,1241,2.6075210000000197
412217314357894567689356892761912123238356564459748798124234123567156647839789895,hill_climbing,,,412817314357492567689356892781912123236354568459768794124234153567156247839789896,-12,542,1.1421320000000037
345129123687356457129784896361425123845678465279319789912134283345562495678798716,hill_climbing,,,345129123687356457129784896861425123345678465279319789912134283345568475678792916,-16,720,1.4230559999999741
139231182467457364582689579213912125456746346789358879128123129345456354679789678,hill_climbing,,,134237162967451384582689579213912127456745346789368859128123125345456934679789678,-11,880,1.7453860000000532
134145126562628345789739789127831234435245678689796915124291182679356345358784679,hill_climbing,,,134174126562628345789539789127861534435245678689793912124491182679356345358782679,-9,484,0.9677950000000237
182123273345465451679978689132214157546563243879789689123129125657384467894567938,hill_climbing,,,182163273345485451679972689132234157846561243579789689123128125657394467894567938,-14,264,0.5318230000000312
416213345235467698789895712123124123574375568689689479123512192456473346789968857,hill_climbing,,,416213345235467698789895721623124123574735568189689479123512182456479346789368957,-18,1868,3.6241110000000276
142123127356465359789879648182125345356346768794789219124123293657584456938679781,hill_climbing,,,143723129256461357789859648182125345356346718794789269124123293957584456638679781,-12,275,0.5712290000000166
123134126567258734489976589123132346465456175798978289123156128456782493789349567,hill_climbing,,,123134126567258734489967589173192346485456271692378589123156128456782493789349567,-13,553,1.1419880000000262
142162134356345956789798728132194781567235234489768569152123812346467475789589639,hill_climbing,,,172182134356345956489796728312194781567235234489768569125123872346467415789589639,-17,520,1.026687000000038
513142712487356435926789869235241214167567356849389789912132234834467571567598689,hill_climbing,,,613142712487356435925789869235241216167567354849389789912135234834467571567928689,-17,369,0.7605540000000133
124236417356597352789841689712453512934678346568219789124132735537645648896798291,hill_climbing,,,124239217356567354789814689712453512934678346568129789124182735567345628893796491,-14,662,1.3067350000000033
182123345435564286679798179261435523347892461589716798312241123654567578789893469,hill_climbing,,,182123345435569286679748179261735923347892461589416758612243123354567578789891649,-14,1244,2.410753999999997
134283124562456569789179783125814394367237267489569158231518173645294456789367892,hill_climbing,,,134283124562456369789179785125817394367234567489569218236518173145294456789367892,-10,475,1.0207670000000348
127246145345879673698351829147163123235245458896789679712124613346398472589567598,hill_climbing,,,129246145345879672678351839147613123263245459895789678512124913346398427789567568,-17,928,1.8262849999999844
123192861485536257679478349123745124457812567689369839234123713569456456781789289,hill_climbing,,,123152861485936257679478349123547124457812567689369839234123713591456456786789289,-19,2163,4.5875259999999685
283157216456234374791689589129812612345536453768794789135912234268348561947567789,hill_climbing,,,283175216456234374791689589129412612345568453768793789735812234268349561914567789,-12,716,1.467839999999967
123382172564145435789679689239136123457457467861289895192172231384345456567869789,hill_climbing,,,123328172564145435789679689239136125457457467816289893182192234394345156567867789,-20,257,0.5345270000000255
162142132384569745579738689423561172561238349789479568146145915237673236895892748,hill_climbing,,,162142132384569745579738689423651192561238347789479568126145914537672236894893758,-16,437,0.877236000000039
123123412845465356769879789213345253456172467978896198234921237617453456895678891,hill_climbing,,,123123412845475356769869789913345283456271467278896195234931237617452456895678891,-16,266,0.5473369999999704
912126134456345678873789529123234256485167738679985419851312142367467356429589978,hill_climbing,,,912126134456345678837789529123234256485167738679985419851312142367467356249589978,-17,568,1.1055729999999926
123973283946124461578568795129263123834514567567789849162157234574234517839689869,hill_climbing,,,123397283946124465578568791129253123834614567567789849162185234573234567849679819,-15,506,1.0407180000000267
213312123456465589789789647129234182375851465648679739134182123256349456789567789,hill_climbing,,,213512123456463589789789647127234152395851468648679739134192123256348456789567789,-15,216,0.45062599999999975
123138312645462475789579869912172213834453475567689689123234814564516567789789932,hill_climbing,,,123135612645468473789279859912142263834953475567687189123234714569516568784789932,-10,665,1.355745000000013
152421126346359435789768789812123273734456451569798689312512123456463458789789697,hill_climbing,,,192241126346359435785768789812123743374456251569798689321512123456463458789789697,-19,309,0.6250039999999899
214123134395475572678698986135261123624347456789985789135184123246536467789729895,hill_climbing,,,294123134315475576678698982135961123624347456789285789132814123546536467789729895,-17,444,0.8699919999999679
134234912589167345672895678134123816268465234759789579321324153456567294789891678,hill_climbing,,,134234912589167345672895678135123817268465234749789569321342153456567294789891678,-15,332,0.6546139999999809
234312123586457459971896678123127418645356236789489579245253315613467276897891849,hill_climbing,,,234612123586457459971893678123179814645356236789284579245213345613467726897895819,-18,1082,2.2778529999999932
912134123348726465567859789126123413457945567839678829124135617356246982879789345,hill_climbing,,,982134123341762465567859789126123314457945567839678829124135618356246972879789345,-12,144,0.31073700000001736
234431134856256726791789985127614231345357845689928697714345124263781536589269789,hill_climbing,,,234531134856246976791789582127618231345357845689924697716345124243782536589169789,-13,1194,2.3732540000000313
152345613734769245689182879195123235237456149468798678812714235453356967679289418,hill_climbing,,,172345316534761245689982879195123235237456194468798678912417235458356967673289418,-15,648,1.3871819999999957
912723134634451568578698279172123541348456276956789389125328163467415457893697892,hill_climbing,,,612923134934451568578678279762123541348456276915789389129328163467415457853697892,-13,342,0.7150960000000168
239134143456572567178869289124913237576245416839687859172125134394347576568689892,hill_climbing,,,239134143456572567178869289124913237573245416869687859172125134394347576568689892,-22,190,0.3724339999999984
123124213456567457897938896245213123781546456936789789123394213845156475679782689,hill_climbing,,,123124613456537257897968894265213123781594456934786789128349263345256471679781589,-10,1634,3.2293050000000108
345213912618495853972786467132145172845632634679978589723612145648354326951789789,hill_climbing,,,345293812678415953921786467132145172845629634679378589723612145618354326954789789,-10,890,1.7571820000000002
123123261456456357987789849241513213567287459893649678812123214346457563579869789,hill_climbing,,,123123265456456317789789849241513913567278452893649678815123264346457531279869789,-17,1600,3.1820299999999975
162123139435567274789894568234134352561567846978829791153921126467364347892578598,hill_climbing,,,142123173635567294789894568234134352561567846978829791153926127467314349892578568,-14,709,1.547822999999994
123324123654857697789619485316412235245365974789789186462341132357256456198789789,hill_climbing,,,123374123654852697789619485316412235245365971789789684492341132357256456168789789,-15,635,1.266978999999992
172619128835342345469758679345273125678915634129648978214134425563856617789729389,hill_climbing,,,152619128837342345469758679345273125678915634219648978294134325563856617781729489,-11,454,0.9004520000000866
123315136564267458789489792124153182573249456869678379124134192536567345879829768,hill_climbing,,,123415236564267418789389795124153182537942456869678379124134192586567345379829768,-13,659,1.3159410000000662
123127623468345541957689789841912236356365457792478918234253193567461564981789782,hill_climbing,,,125127623468345541973689789841912236356635457792478918234253193567461562981789784,-11,558,1.1068189999999731
123152123745346456698978789123193241567458356894672789314471239957263156862859784,hill_climbing,,,123192123745346456698578789123183247567459356894672189914861234257243956836759781,-15,938,1.8927919999999858
158631234243245956679978178162234123357617547894859689145817612678234345392569879,hill_climbing,,,185691234243245958679378176162234123357617547894859689145917812678234345293568679,-16,313,0.6282250000000431
123134612785956473469278859134124123672586475589973869124236345536547162789189789,hill_climbing,,,123134612857956473469872859134124123672586475589973869324231345516547261789689789,-15,463,1.0107719999999745
125283126468516345379794789513235624467461357892789819234132514165456236789789789,hill_climbing,,,125243126768518345349796789513235624467461357892789819234137415861456236759289789,-16,282,0.5944709999999986
124132123385467578679859694234712123567536845918849697153162134426457768897389592,hill_climbing,,,124135123385467578679829496234512127567736845918849693153162234426457768897389591,-13,560,1.11850000000004
129235123345671469678894578123123145456567826789849379234912145561384697789567832,hill_climbing,,,129235123345671469678894758123123145456567286789849379234912145561384697789567832,-14,457,0.9302910000000111
123312834456459579789678261183123132452568456679794978621123128347945345589678679,hill_climbing,,,123312834456459579789678261143723132852561456679894978926123124347945385581678679,-15,1365,2.7636549999999716
123126123475534864689789579125341213637567475894892689213791126894234357567658894,hill_climbing,,,321126123475534864689789579125342713637567495894891682213971126984234357567658894,-14,355,0.7510460000000876
123124234457356678689879951214213123568475846793689579124531249367672356895489718,hill_climbing,,,123128234457356678689479951234713123568425846791689579125534942367671356894289718,-17,412,0.8231419999999616
124945132567123457839678689123176234674245156895389789273163182456527354189894679,hill_climbing,,,124954137567123452839678689125176234673245156894389789213163152456597384789842679,-16,606,1.2418969999999945
712465324345321586689789791412123192365467345789598678351238347284145586796679219,hill_climbing,,,712465324345312586689789791412123192365467345789958678851231347234845586796679219,-14,250,0.507959000000028
721126324346348156589579789413125712256674384789839569619123237235456489487879561,hill_climbing,,,721129324346348156589576789413125812256674374789839569618123237235456489497879651,-19,392,0.7904929999999695
234263172568145348791789659123128463456345712789679589173192123548453567296768894,hill_climbing,,,234263172568415348791789659123128465456345712789679389173192123548453567692768894,-13,268,0.5563310000000001
912325126453718345678694789123132652495567347687489819142126725756345389839789146,hill_climbing,,,312345126459718345678692789123134652495567347687289819143126527756345398829789146,-11,269,0.5765690000000632
237862143168345257459179689179123235245546149638789678123418132465239456789567789,hill_climbing,,,237862143168345257459179689179123235245546941638789678123418132465293456789567789,-18,232,0.46988100000010036
123142714645356568789789932175321923243456416689789875234147182856256346791893579,hill_climbing,,,123142714945356568786789932175321923243456476689789851234145182856276346791893579,-13,370,0.8022399999999834
124239125583146348679578796152124145934356672786879398328123123457567467961489859,hill_climbing,,,124235127583946348679178596192127845534356672786849391368123123457567467921489859,-16,674,1.3475779999999986
293216127546357345781894698123182421467345536859679789312613514576425823489798796,hill_climbing,,,293264128146357345785891697123182423467345516859679789412813561576425823389796794,-11,912,1.8422239999999874
123163267485457159679289834145123912678567345932894678213812235546945468789673971,hill_climbing,,,123183267485457193679269854145423912678567345932891678243812237516945468789673951,-14,254,0.5372380000000021
123218345547564926689793178342123152859475374617968896123123871574456234896789569,hill_climbing,,,123238345547561926689794178348123152952475376617968894123123781576456234894789569,-13,450,0.9479910000000018
283413216451526435679789897152124713346567456879893892612172152345345346789896789,hill_climbing,,,283413215451526637679789894162124713348567456579839892912342152345675346786891789,-12,629,1.3321840000000975
134129246567375583289468791612123179597456823384789456162713253437942467895568189,hill_climbing,,,134127246567395538289864791612123179597456823384789456162713253457942467893568189,-12,269,0.5485889999999927
