initial,algorithm,heuristic,bound,final,score,explored,time
912137324347456561568289789123126314567453825489789697126284152345319346789567879,hill_climbing,,,912137324347456561568289789123126417567453825489789693126234172345918346789567859,-15,129,0.17469700000000898
238124134456675958719839276162134712347956354589782698126127124793385536458469789,hill_climbing,,,238124134456673958719859267162134712347956359589782648196127124723385536458469789,-16,119,0.1581070000000011
162285124349617356578394879172213182345456345689978679134123498657457213289896567,hill_climbing,,,162285124349617356578394879142913182375456345689278679134123598657457213289896467,-16,100,0.13145500000000254
234678134567192526819345789142267123356541745789983689183124523475356416692789798,hill_climbing,,,234678124567192536819345789142967123356241745789583689183124923475356416692789758,-11,159,0.20411199999999496
125123123374768456896459789243124142956536587718978396124182235536346146789579789,hill_climbing,,,425123123371768456896459789243124147956536582718978693124182235536346146789579789,-18,104,0.13405199999999695
123215234456364675789789189123123496487456123569789578124354957637678128589129346,hill_climbing,,,123615234456324671789789589173123496482456123569789578124352987637678125589149346,-16,136,0.18183899999999653
132342123467561495859879768126312256349475437587689189623124367457356214891789895,hill_climbing,,,152348123467561495839279768129312256346475837587689149623124367457356214891789895,-17,104,0.1387420000000077
132125213456794456789683789123142192745895364689637785264123142357467836891589579,hill_climbing,,,135125213426798456789364789123142592745895361689637784364123142257467638891589579,-14,247,0.32841099999998846
173253134295416576684789298721312123435458845968967679235283152467491346819567789,hill_climbing,,,173253134295416578684789296731612123425458845968937679235283159467491346819567782,-18,124,0.16380300000000148
182126123435349567679578849134123971587496523296758468175124314234863257689795896,hill_climbing,,,182126123435349567679578849134123971587496523296758468175124316234863257689795894,-18,52,0.06496400000000335
341123126578456435692798789126214591845356234793789678125923231394516456678748789,hill_climbing,,,342163129578452465691798783126314591845256234793789678125923132394516456678748789,-16,137,0.18824699999998984
485126123672345745193879689261145142354396365789782789142512217356364345789789968,hill_climbing,,,485126123671345745293879689265145192314296365789783784142512279356384341789769568,-14,211,0.28294699999999295
341139134526245576789678892213124169564678238789359457612435182345167356879892749,hill_climbing,,,341193134526245576789678892213124168564678239789359457612435182845267356379891749,-14,94,0.12832099999999969
123234241456567367789819598423123183578456524196789679134281194567367235928549678,hill_climbing,,,123234861456567347789819592623123183578456524491789679134275194567168235298349678,-12,310,0.3939280000000025
123124635456736147789859892214234236567567154893891789923125718451493234786687569,hill_climbing,,,123124625456376147789859893214234236537567154896891789963125718451983234782647569,-10,185,0.24221000000000004
234123142568546356179789978124345254365627361789891789123189521546456364789732789,hill_climbing,,,234523192568146356179789478124345254365627163789891789123198561586456324749732789,-16,130,0.17983999999999867
128123239345476156679859748124345712357726485689189693813213345256465681749789927,hill_climbing,,,128123239345476156679859748124345812357726495689189673819213345256465687743789921,-15,114,0.152434999999997
123134135457678249689259678258143123613567645794982789512123123347845456689796987,hill_climbing,,,123134195457678243689259678254193623638567145791482789512123123347845456689796987,-17,130,0.1778449999999907
123125234569364567748798918182142136456356245793789879214173132356456469879892758,hill_climbing,,,123125234569394567748768981182142136456356745793789829214173192356456463879892758,-17,89,0.12296999999999514
234125124568436567971879389124136152673457736859892849136273345824415678579689912,hill_climbing,,,234125124568346567917879983124136152673457436859892879196273345324415678578689912,-14,130,0.17959399999999448
162123923439456461875789578234713214561546576789892893413183123526456895789729674,hill_climbing,,,162123923478456461395789578234713314561546572789892896413183123526456895789729674,-15,165,0.2148069999999933
923186132814234495576579678123314681456657243789892579142243523356567614789198789,hill_climbing,,,923186137614234495578579628923314861456657243781892579142248523356567614789193789,-10,130,0.17548199999998815
761213123234579546589648789452184152687536346931729789274123123316458457589679689,hill_climbing,,,761213124234597536589648789452184152687536346913729789174123123326458457589679689,-17,154,0.19839699999999993
123126234456547518789893679823129137615345249479678586629123412458467356137589789,hill_climbing,,,123126234456537518789894679823129137615345942479678586926153412458467356137289789,-15,154,0.1985480000000024
124412312568395465739867789235241193671356457894789268234917126156253345789468978,hill_climbing,,,124812512568395463739467789235241193671356457894789268234915126156273345789468978,-15,84,0.11114399999999591
142234237567516549839789168245124182367367345819589679176123123253467546489859789,hill_climbing,,,142634237567512941839789568245421182367367345819589679176123124253467536489859789,-17,141,0.19005300000000602
123124412456568356789397789293123863456567451718849279123234743467517125589896689,hill_climbing,,,193124612456568354782793789293123863456567451718849279123234347467517125589896689,-20,109,0.14618500000000267
126175135345234467789689829237216124456437657891859389152132124374456586689789793,hill_climbing,,,126175135345234867789689249237218124456437657891569389152132124374456586689789793,-16,98,0.1320570000000032
123243812549567435678891697134296234527315568689784719162123123347456486895879579,hill_climbing,,,123243812549567435678891697134296234527315568689784719165123123347456486892879579,-19,48,0.06050199999999961
183123237467457514259689689425124129136536354879789768123136123745457456689829879,hill_climbing,,,183125237467493541259687689824124125136536394579789768123136823745457456689829179,-16,201,0.27481699999999876
123129734456534568789678912123213134564457658789896729278192513314435247659678968,hill_climbing,,,123125734456934568789678912123267134564453685789891729278132516314495247659678398,-14,195,0.259026999999989
248123123156674475379589689613793123457142845829568697742128132913345457568679869,hill_climbing,,,248123123156679475379584689613793123457241845829568697742128152913345467568679839,-12,123,0.1633290000000045
123173512457468368689295794123612273456934456789578189716352123425416485839789796,hill_climbing,,,123173512457468368689295794123812237456934456789576189716352123425416845839789796,-18,120,0.15309799999999996
139124123245536456678798978123123124485465675796789839425123813673567452189948679,hill_climbing,,,139824123245536456678791978123123154485465672796789839425123813671567452389948679,-19,72,0.09844900000000223
123172143456834576789569892613142213452567457798893689245132813687546249391789576,hill_climbing,,,123172193456834572789569864913142613452567457768893289245135718687246249391789536,-10,201,0.2724109999999911
214912126567346739389578854123812125456365436978497789623132124457456358189789679,hill_climbing,,,314912127567346938289578564123612125456875436978493789623132124457456853819789679,-15,300,0.3940650000000119
293128145415345623678796978172143312345567485869289679239213123567459564841678789,hill_climbing,,,293128145415345697678796238182143612345567485769289379239213123567459564841678789,-16,119,0.1589129999999983
123125123456837546789469879435123751671567342829894869182123321563645456749897798,hill_climbing,,,123128123456937586789465479435123761671567342829894859182123931563745456749896728,-18,267,0.3468340000000012
172312862345465314896798579241123374567546568839789129124812213367354567598697849,hill_climbing,,,172912682345465314896738579241123374567546568839789129124812213367354567958697849,-14,92,0.12153299999999945
234123146156487238789569579235162134674345687819789925125213145436645637798789289,hill_climbing,,,234123156956478238781569749235162134674345682819789975128253145436941627795786389,-11,214,0.2922059999999931
526234129394516356718798784124231812569475346738689579418234125235157437679869968,hill_climbing,,,526234129394516356718798784124239612569475843738681579418234125235157497679869368,-15,134,0.176636000000002
912142245534356391678789678125123987346457132789869456345518135718273246692469789,hill_climbing,,,912142245534356891678789673125126987346457132789839456345518135768273426291469789,-14,129,0.17636599999998737
123132295458645367679789148235126246461347578789895931245421152137356834896789679,hill_climbing,,,123162295458945367679783418235124246461367578789895931245421152317356834896789679,-15,117,0.161169000000001
236123813514456457789789692192134412345256563687897978312124126457593548689678379,hill_climbing,,,236123813514456457789789296192134412345756563687892978312924125457513648689678379,-21,109,0.14464399999999955
135127325467354768892689914123162135845347467679589289124423512576561384389789679,hill_climbing,,,135124325467359768892687941123162135945347267678589489124723512576561384389489679,-14,130,0.17996000000000834
324152123856634457719789869123134182456527543798698679124194123563235564798678978,hill_climbing,,,384152123256634457719789869123134182456527546798698379124149153568235964793678278,-17,165,0.21997100000000103
914215623235364457678789819152124238467863451389759769134126312256394467789587589,hill_climbing,,,914215623235364457678789819512124238467863451389759769134127512256394467789586389,-9,88,0.11731900000000905
523145126467627378189839549612419234345235156789867789132123612456456475879789839,hill_climbing,,,523145129467627378189839546612918234345235156789467789134123612256456473879789859,-15,153,0.20028800000000047
135412126467367349829958578132243971546567245789198638152813614346456257798927893,hill_climbing,,,135912126467367349829458578132248971546567245789193638192813614346456257758972893,-16,89,0.12228300000001013
234142823168935456975786719912871123345234564678569789136123243457469675892857189,hill_climbing,,,234142823178935456965786719912871123345234567678569489136123543457469672892857189,-15,88,0.1165110000000027
134235124567641587982789639162273125538415367479689489123182913745576564689493728,hill_climbing,,,134235124567641578982789639162273125538415367479689489123162913745578562689394748,-14,99,0.13400699999999688
213312721456567534879894689712618235348523916569479478342134241571526536869789789,hill_climbing,,,283312751456567934179894682712618235348523196569479478346134241571526536829789789,-15,112,0.15414899999998966
412512245356368678789497193132341183495267475678985692231124612567586394894973578,hill_climbing,,,412712245356368678789495391152342183493867425678951697234124912567583364891976578,-12,213,0.29591299999999876
512243163346578457789196289632243128417567564589891739124167941359234235678589678,hill_climbing,,,512249163346578457789316289632243128417567564589891739124167941953234235678589678,-20,99,0.13184099999999432
234167812571328346896459795345154681617236234892789759124235123563461546789879789,hill_climbing,,,234167512571328346896459798345154871617236234892789659124235123563461546789879789,-16,79,0.10711299999999824
812145691534678234679932578135123237268456584974789196123358123546627459789914678,hill_climbing,,,812145961354678234679932578135123237267456485984789196123358123546267459789914678,-14,178,0.2298019999999923
813134234425675861679289579124132619536475234789698578194253127573149456682678839,hill_climbing,,,813134234425675861679289579124132612356785934789694578164253127573941456982678839,-17,164,0.2215539999999976
124621346356347781789589925234245123765719845819836679123145179956623234748789568,hill_climbing,,,124621346356347781789589952234245123765719845819836679123145197956623234748789568,-19,73,0.09425699999999892
312234143457578856689961279123271124586356568479489937812612139345345756679789824,hill_climbing,,,912234183457578256683916479123861124546327568879459937182612139345345756679789842,-12,267,0.35548400000000413
712192132938354746456678895125217134673834258849569976234142123579567456861893789,hill_climbing,,,712192135938354746456678892125218134673734258849569967234142123579567456861893789,-14,92,0.1210839999999962
824123137567459289319678465512712324346648951789953678143168123568293546729457789,hill_climbing,,,824123137567459289139678465512612314346748952789935678143186123568293546729457789,-12,142,0.18794900000000325
791134231345526546628789789139125812245748365678639479125243912347675673896891458,hill_climbing,,,791134235345526146628789789139125812245748365678369479128243712347675693596891458,-15,94,0.12893300000000352
142517183365346429789289567124182234356457576789936891238123152745649346169578789,hill_climbing,,,142715193365346428789289567126182234354457576789936891237123152845649346169578789,-15,99,0.13618199999999092
123247513456158467978693829123142342456576156978389789192136132743782547568594896,hill_climbing,,,123247513456158467987693829123142341456576256978389789172136142349785567568294893,-19,170,0.23398799999999653
213132237945486561678579498142231145835456326697798789215172132346345745789689689,hill_climbing,,,213162237945483561678579498172239145835456326694718789512172132346345975789689684,-13,143,0.19413500000000283
123123128467495437589768569132173124678452567594896893213145231456267457789839698,hill_climbing,,,123123127467495438589768569162173124378452567594896893213145239456267417789839658,-15,144,0.18544500000000141
341125129627678345589349678129234156346756423578891897124819125567234736839567849,hill_climbing,,,345125129617678345289349678129234156346756243578891897124918125567234734839567869,-16,112,0.15098400000000822
145234127673561354289789689123124125468356934759789678812713192345456345679289768,hill_climbing,,,145234127673561354289789689123124125468356934759789678812613192345497345679285768,-13,61,0.07998600000000522
234134172657725635819698489134143912567297356829568748213123234567456689894789715,hill_climbing,,,234134172617825635859697489134173912567942356829568748413123234567456689892789517,-12,171,0.23170799999999758
125234234678657617943819985123123132456478567978596489235123132416745546789689789,hill_climbing,,,125234834678657617943819952123523142456478567978196389237123135614745246589689789,-15,196,0.2594490000000036
712192146348456953569378728123134174456579235789862689124423536657516748389789192,hill_climbing,,,712192146348456953569378728123134174456579235789862689124423536857516748639789291,-18,103,0.13641299999999035
193123123527564745864789689138176123457283456296459798124253293567467561839189784,hill_climbing,,,193123123527564945864789687138176124457293856296458793124513293567467561839289784,-16,163,0.21934399999999243
134128123526346456978759879123136918456245234789789567123156281457789345689324679,hill_climbing,,,934128126516346457278759839123137918456645234789289567123156281457789345689423679,-11,130,0.18535199999999463
513124913246365524789789678123146293645523456789789781235891125617234436894567789,hill_climbing,,,513124913246385524789769678123146293465523456789789781235891125617234346894567789,-18,72,0.09780800000000056
423172193516354452879689678351129132426345456789687978234124123567537846189869795,hill_climbing,,,823172123516354459479689678351128192426345456789697378234124523567537846189869791,-17,106,0.14748300000000825
162124123457573456839689789341123351568456247792789968912135523345276714867849896,hill_climbing,,,162174123457623456839589789348123951561456247792789368912135623345276714867849895,-15,172,0.22182999999999709
182712312346356456579849897123912235495374678678658491128412134374356652569879978,hill_climbing,,,182712312346356456579849897123917235495324678678658491127812534834356629569479178,-10,162,0.22297200000001283
137123123485945465269678789172234258346675416895819793612813154453425236789769789,hill_climbing,,,137123123485945465269678789172234258346657416895819793612213154459485236783769789,-13,80,0.10662299999999902
623125134457467952189893678134231341567547267829869589123912812594456357678837694,hill_climbing,,,623125134457467952189893678134236541562547267879819389123712812594456367678839495,-19,143,0.1980050000000091
128123713934567452567849689123814291745592345689367678815123127246567938739894645,hill_climbing,,,928123713134765452567849689123914291745582345689367678815123127246567938739894645,-15,108,0.14046000000000447
127134324356256567849897981234761125561834834789952679128234124546167356379895879,hill_climbing,,,127134924356256567849897381234671125561842834789953679125234127846167356379895849,-12,186,0.243756999999988
123123261564465935789789478274123132358894456619657798123912254845354136796678789,hill_climbing,,,125123241463465935789789678274123138358894456619657792123912254845357316796648789,-15,192,0.25562600000000657
123123125845456367769789894129514234534263561687789798235127162614345345789689789,hill_climbing,,,123183425845426367769759891129514234534263568687789791235127162614345345789689789,-21,94,0.1276889999999895
142162123736348546958597789394123124851467356267859789614394162235256573789718489,hill_climbing,,,142172123936348546758596789394123124851467356267859789614324165235956473789718289,-18,153,0.20373500000000888
192571214345239567678468893126142138734567456589839279152641172843253356679789849,hill_climbing,,,192571234345239567678468891126142138734567456589839279152641172843253356679789849,-17,38,0.04918999999999585
134142734526935516789678829124134631536572249789869758823312162745568345916479789,hill_climbing,,,134142734526935516789678829324134691516576243789829758823712162945568345176439789,-16,150,0.20515199999999822
823134152945567734671289689123425439567697125894813678159123136274457928368869457,hill_climbing,,,823134512945567734671289689123475493567693125894812678159123136274457928368869457,-15,174,0.22586099999999476
214512356563834879789796124134123213562456467789879598123694156457235972689187483,hill_climbing,,,234812356561534879789796124134123283562456467789879591123948156457235972689167483,-17,200,0.2606439999999992
134512132568348456729796789234163271615457384789829956124123835567456264938789719,hill_climbing,,,834712132561348456729695789234163271615457384789829956124123835967456264358789719,-15,146,0.19388399999999706
123182412456356835798479796158134621234527394679689578132234132567156456894789789,hill_climbing,,,123152462456346835798879791185134623234527914679689578342234132567651456891789789,-19,283,0.3705879999999979
139134123678275654425689789254123156637457472819869389123234137845756945679819628,hill_climbing,,,139134125678275634425689789254123156637457872819869349123234137845756945679819628,-15,76,0.09784799999999905
123245157456637429789891368314213124956485365278796798132412123456367456798859879,hill_climbing,,,123245147456637529789891368364213125951485364278796798182412123456367456793859879,-16,114,0.1514710000000008
123813135475296467689457298613123428245456513789789679124172162836934345579685789,hill_climbing,,,123613135475298467689457298916123524245456813783789679124172162638934345579685789,-13,192,0.2535299999999978
134371123576249468892658597128152156453346879967789324162123456345456183789879792,hill_climbing,,,634971123571243468892658597128152156453346879967789234162823456345456381789179792,-13,148,0.19542500000000018
132123213485745645679689789123273124854645563697981789143512812275834435689679796,hill_climbing,,,136123213485475645279689789123263124854745563697981789143512812725834435689679796,-18,114,0.1514839999999964
123124971456563365789789248291723412647845357358691869123126293457934456896587178,hill_climbing,,,123124971456563364789789528291723612647845357358691849163128293457934456892576178,-12,221,0.28813800000000356
234182143671345526895679789914135152235647374678892689824512162563346394179879578,hill_climbing,,,234182143671345526895679789419135172235627354678894689384512962562346314179879578,-15,171,0.23138099999999895
281192147364346563579578829123125213546873459879469678152123135346456896789789742,hill_climbing,,,268192143314346567579578829123125213546873459879469678192123135346456982785789746,-14,171,0.22718299999999658
123123283495576541678849679714152123253367845869894679123412136456568249789973578,hill_climbing,,,123123283495576741678849659614152123257367845839894679123472136456568942789931578,-6,150,0.20114300000000185
145124716678563234392789895374324124561678567829951893213237163456816495789549728,hill_climbing,,,145124716678563234392789895374321124561678567829954893213237163456816495789549728,-18,66,0.08171399999999096
123135812564267346789894579612182125453734934789569678123324124456867536789915798,hill_climbing,,,123135812564267346789894579316182125452734934789569678123354124456827586789916793,-15,153,0.2033839999999998
246281143781934568395567279134245712526396345879781689912826132345134457678579689,hill_climbing,,,246821143781934568593567279134245712526396345879781689972628132345134457618579869,-15,124,0.16904700000000616
123124124574563576689789389139145234246678568785239791123123124567457573948689869,hill_climbing,,,123124124574563576689789389931145234246378568785269791123713124567452573948689869,-15,99,0.13511299999998982
532123124674457963819869578123213152456546384789798769245913237367742149189568568,hill_climbing,,,534123126672457493819869578123318152456526384789794769245913237367742941981568568,-9,229,0.30481000000000336
136123142984546357257789689123361712456245453879978869123312192546467457798895368,hill_climbing,,,138123142964546357257789689123961472456245813879378569123352192586467457794891368,-14,255,0.33952499999999475
124124235563576467879893891913123123456549487278678956125234614496671273738895598,hill_climbing,,,124154235563726467879893891913123123456549487278678956125234618496675273738891594,-12,108,0.14624600000000498
134241234657536561289789987123213312456465475789789896125394123736125467894678895,hill_climbing,,,134241284627536561589789937123513612456462475789789893125394123763125467894678895,-17,118,0.16042699999999854
156234916732567234948918578243291123195345756678678849123123451564485637789769829,hill_climbing,,,156234916738567234942918578243291123915345756678678849123126451564485637789739829,-17,80,0.10728800000001115
123214134456657752789893689136234129742156456589789783251153126674726345389849789,hill_climbing,,,123614734456357251789892689137234129842156456569789783254173126679526345381849789,-9,232,0.3079320000000081
234123172567564538891798964129123145567456623483789798123527234456183165897649789,hill_climbing,,,234123176567564358891798942129123145567456623384789798123675234456183561897249789,-16,237,0.31128499999999804
173156482456234356892879971123125913645346568789789742234319124586467758179528639,hill_climbing,,,173156482456234356892879971123125813645346569789789742234913124516467758879528639,-14,100,0.13013700000000483
348123716562467892179589345213721253457345678689689194124618273563237481789945569,hill_climbing,,,348123716561467892279589345213721253457345678689689194124816273563237481789954569,-12,92,0.1213510000000042
123152418546347539789689267192345132457617457368892689123124123657587546849639798,hill_climbing,,,123152814546347529789689367172345132459617457368892689123124123657587546849639798,-17,88,0.11515500000000145
364245125527916346891783789123192143564346567879578289132341132495725456687689789,hill_climbing,,,364245125527916346891783789123162143564349567879578289192347132435125456687689789,-18,92,0.12183699999999931
135231234642845578798679169123142174546357536798689892931163412245457365678298897,hill_climbing,,,135238234682145578794679619123126174946357526758489893391163412245457367678298895,-14,174,0.2445770000000067
124241354567537267839689819123354124465612973978798568231179128456234736789568549,hill_climbing,,,124247354567531267839689819123354124465618973978792568231179126456234738789568549,-11,100,0.13039899999999705
231124723456637461987895589136512142254346593789789678124123123367948567589567894,hill_climbing,,,238124723456637416917895589136512142254346539789789678124923123367148567589567894,-16,84,0.11571799999998689
162129123457375674389468859238136129457579345169284678912123435345457216678698789,hill_climbing,,,162124123457395674389768859237136129481579345569842678912123435345457216678698789,-14,179,0.24103499999999656
123132712564856634789479589243123129576457348819869567712283364346157275895694189,hill_climbing,,,123138612564256734789479589243123128576457943819869567912283364346751275857694189,-11,187,0.2519770000000108
214124813589356465637789972123385245495146673768729819123123123456648745789759689,hill_climbing,,,234124813589356465617789972123385245495216376768749891123123123456648745789759689,-17,184,0.23791599999999846
123124238546385467789679195162129152453345487897678639172361124396245356458789789,hill_climbing,,,123124238546385467789679591162129153453345487897678629172361124396245356458789789,-20,67,0.0861189999999965
234231123567567456891894789234123152567456874189879369158713241246485367793269589,hill_climbing,,,294235123567167456831894789234123154567456872189879639158713241246485367793269589,-16,139,0.18224500000000887
612123712345845364978679598812142124345356368697798597136152124425349568789687973,hill_climbing,,,962123812345845374178679596812142124345356768697798395136182127425349568789657943,-13,199,0.2743910000000085
124142192567935345389678678912234124834561568567789397142127812358346536967859479,hill_climbing,,,124148192567935345389672678812234174934561568567789293142127812358346536976859479,-11,111,0.15346100000000718
132126123456845576789739894295134146314765732678892895162145423357627567489389918,hill_climbing,,,132126123456845576789739894295134146314567732678892895162145923354627567789389418,-9,76,0.10260399999999947
213512342945347678678689195124671123563823567789459984254291132687348456139567789,hill_climbing,,,213712345945345678678689291124671123563823567789459984254291132687348456139567789,-16,79,0.10692299999999477
123124243657568561849739879123134812456725476789689359234391124567457693819682785,hill_climbing,,,193124243627568561845739879123134612456275478789689359234397124567451693819682785,-10,178,0.23118499999999642
265123124748485367931769859123124214485356657769789938123263123546945456978718789,hill_climbing,,,265123145718475367934869829123124294485356657769789318123296123946345456578718789,-14,266,0.3560730000000092
214123129356846345897579678213137512467456347589289869123146273546782516789395849,hill_climbing,,,814123921956648345237579678213137512467456347589289869123146273546782516789395489,-13,154,0.20443099999999959
712134623345567457869289189235231123678459465914678789243173145156684632978952789,hill_climbing,,,712124623345567497869389581235239123678451465914678789243173145956685632178942789,-13,150,0.20314099999998803
132523346456674178789198925123162129645345345789789678183123234476456956529789718,hill_climbing,,,132523346456674178789891952123162124645345395789789678163123234478456956529789718,-18,114,0.15158399999999972
812123149347567256569894378136152183459346625728879479253129134416364956789578782,hill_climbing,,,812123145347567296569894378136152183459346625728879479253129134416374956789568782,-19,70,0.09055599999999231
234146125568238346197579798213145123456862574978739689125123364638465572794789189,hill_climbing,,,234186125568234346197579798213145123456862754978739689125123364683465571794789289,-18,94,0.12913600000000258
123613234467452615589978789294123132356567458781489679123124172564657835789389469,hill_climbing,,,123913234467452615589678789294123138356567452781849679123524172564617835789389469,-15,99,0.13291599999999448
152351162346627354789849789126912724537435561894678389123124213465358584789967679,hill_climbing,,,152359162346627354789841789126412724437935561895678389523124813461758542789963679,-12,156,0.21364400000000217
234125152569687346718934879615124416234356725789789893234134142571562396869789578,hill_climbing,,,234145182569687346718923759615124436234756721789389895234134162571562394869789578,-17,247,0.32684799999999825
127924126346356357589718849234712128165348346789569957213831245546456678789729931,hill_climbing,,,127924164346156357589738829234712128165348346789569957413831245256456678789729931,-19,117,0.1620410000000021
132143123475256467689789589912127145346345736785698829164812231235734945789569678,hill_climbing,,,237143123495256467681789589912128345346345716785697829164712238235834945789569671,-10,163,0.22510400000000175
591123247342564531678789689981517126623423345457689978142234671356561234789789589,hill_climbing,,,591123247342568513678749689981517126623423345457689978142234871356561234789789569,-13,92,0.12132700000000796
712123241346576563895849789234312314657456578819798296134623413562541569789789782,hill_climbing,,,712126243346574561895839789234218314657456578819793296134623813562541569789789742,-19,185,0.24549000000000376
124123253395645678678789914923812136841456457567379829342412125516356436789789879,hill_climbing,,,124123253395645678678789914923812136841436457567579829342912128516356436789784579,-10,84,0.1124499999999955
132123184459468567678759239312123128467459394859678567263123312714567467589849895,hill_climbing,,,139125174452468563678739289512173128467459394839682567263123512714567437589849896,-17,224,0.3036639999999977
641234125253567347789819869137124123456367984289589576123173236485456517697829849,hill_climbing,,,641234152253567347789819869137124123456367984289589576123173236485456517697829849,-21,40,0.051237999999997896
425138124738456567196279893172321123693486547458579869123412356456395742789768891,hill_climbing,,,425138124738456567691279893172385123963426547458179869123712356456395742789468891,-15,166,0.2154899999999884
234124325516365678789789914128712534345348678679659291124612193675374845893589672,hill_climbing,,,234124325516563678789789914127912534345348678689657291124612193675374845893589672,-15,100,0.13163400000000536
128123253634546174579798869234123631561456247879789895123138912457256345869479687,hill_climbing,,,128123253634546178579798469234123536561456247879789891126138912457956345839274687,-13,193,0.2541049999999956
125126134364473567789589829132142236456356145978798789124612132356394486789578579,hill_climbing,,,125126134364473567789589829192142236456356541378897789124612153356394486789578279,-20,118,0.16065500000000554
961134231245567456378289897391124123462356458578789697123142812476356546895798379,hill_climbing,,,961134237245567416378289895359124123462356458178789697123192812476356546895748379,-16,117,0.16034399999999494
234128127156394458879567639127412123456356478839879695125314123967578456843296789,hill_climbing,,,234128127576394458819567639127812123456356478839479695125614213967578456843293789,-14,106,0.1471340000000083
681134213234256674579789589314123712567956546892478893231631812495245345678789679,hill_climbing,,,781134263234256174569789589314123712527956346896478895235361812491245345678789679,-12,144,0.1951790000000102
152162123634435456789879789712132231459845576683679894512142613346356589789798472,hill_climbing,,,152172123634435456789869789912182235457345671683679894512142713346356589789798462,-16,144,0.19445699999999988
192123123345457574678689689134124125567536346829789789238173315461425478579689629,hill_climbing,,,192123123345457574678689689184124125567536346329789789238173415461425678579689239,-21,99,0.132591000000005
245137514163456236897289789245125234367748156819936798213123124456486357798579968,hill_climbing,,,245137415167456236893289789241125234367748956859963718913123124456486357728579968,-13,130,0.17948899999998957
146123123583945456729678789234123253851576468679894791123742126457356345896891897,hill_climbing,,,146123123538945456729678789284163273351572468679894591123347126457256345896891897,-9,171,0.2265560000000022
152612123467348675389759849123214317456356426789798859215123129783457345469869678,hill_climbing,,,152682123467341765389759849123914357456256486789738219815123129273457345469869678,-13,283,0.36439299999999264
123245612647617537859839849123917124485235563796468798125125123734643576689789894,hill_climbing,,,123245612647617537859839849123519124485237563796468798127125183534694576689783294,-16,151,0.20397699999999475
143618423569234516287579789123265132468378495759491687123192123475345456869678789,hill_climbing,,,147816423569234516382579789123265138468378495759491627123192123475345456869678789,-16,108,0.14340400000000386
345125124671467637289839859162234234345168567789759891134861172785342354629579689,hill_climbing,,,345125124671467637289839859162234234345168567789759891134681172875342356629579489,-9,92,0.12061900000000492
241123123563465678789789549237214134485367567169589892751126123348458458269793679,hill_climbing,,,241153123563462678789789549237264134485317567169589892751126123348458458629973679,-17,124,0.16375199999998813
461127341235934526789586978912152256345763374678489819213134812456625643789789579,hill_climbing,,,461128341235934526789576978912152256345763174678489839213134612456625483789789579,-21,94,0.1287630000000064
234324814516568563789791729123138135456275784789469269127246126345137743698859589,hill_climbing,,,234324814516568562789791739123138135456975784789462269128246126345157473697839589,-19,166,0.21791600000000244
134123812576945345298678679123123245456869637789547891182162546436345217795789893,hill_climbing,,,134123812576945345298678679123153245456869637789427891142612546836345127795789893,-13,148,0.19285599999999192
134123125657489346892657789245213245678458371319769869125453712463672345978819869,hill_climbing,,,134123125657489346892657789245713245678458671319269839125452718963671345478839269,-16,144,0.19668000000000063
123139152894456346567782879127134245356567768489289193475125628689347341321869795,hill_climbing,,,123139152894456346567782879124734245356561768789289193475125628689347341231869795,-14,96,0.12684199999999635
162123123457456498839789576123158139457246452689973768231692813576134426849587795,hill_climbing,,,162123923457456178839789546123158137457246459689973268234692813576134426819587795,-14,212,0.27882999999999925
358123123426945475179678689124456791536718623789392485182236123459457546367189789,hill_climbing,,,358123123416945475279678689124456761536718923789392485192536123453427546867189789,-15,153,0.20363000000000397
412134152367856674598792893123623123495157465678849789213324512456561374789789689,hill_climbing,,,812134159347856672596792843123623123495157465678849789263324512451568374789719689,-11,157,0.21099900000000105
123214123945367475678589689123146152457593364689782897361124192459356384728879567,hill_climbing,,,123215123945367475678489689123146152457592364689783897361124192452756384798839567,-15,114,0.1515629999999959
134123124725456537689879869243123231671456459589798678123823245456145693789697178,hill_climbing,,,134123124725456537689879869245123236671458459389796718123823245456745691789691378,-16,192,0.26115099999999813
723314135451625672689789489134124812562635345789798796612123123537946456849758789,hill_climbing,,,823614135451325674679789289134124812562639345789758796512123123937846456846957789,-17,220,0.29268000000000427
123235971475617345896489268235234124617568356849791798312173126456245457798689893,hill_climbing,,,123235971465617345897489268235234184617568356849791792912173126456245437738689895,-12,99,0.1337919999999997
512136312467245456893789897123741125567256348894938697132923152465451346789678879,hill_climbing,,,512136372467245456893789891123841125567256348894937967162423182435951346789678579,-19,172,0.23046199999998862
823234123146678456579195789167153123234467456589298798129123214438945735567786968,hill_climbing,,,613234123842678456579591789176193123234467456589258798129123274438945135567786968,-21,187,0.2507529999999889
127348423356567615849129789134123123267547568589689749234235134576617682891849957,hill_climbing,,,127348523356567614849129789154123123267647598389589746234235134576617682891849957,-17,119,0.15933200000000625
123124125468875437795639869192712312456345456378689879234216324517495568869378719,hill_climbing,,,123124125468875637795639849192712213456345456378689897234261384517495562869378719,-13,136,0.18170099999998968
912712814456349325783568769312345172457816634869792589345126912617394348829578567,hill_climbing,,,912712814456349325783568769612345172457816634839792589345126912617394348829578567,-15,50,0.062397000000004255
